Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
0.921013453,0.62274706363678,-0.120289228856564,-0.453073292970657,0.779460590825741
0.931013453,0.686880767345429,-0.170523300766945,-0.884155809879303,1.13252588526569
0.941013453,0.715547800064087,-0.215150013566017,-1.27492547035217,1.47774596513295
0.951013453,0.736092805862427,-0.252287149429321,-1.62214577198029,1.79912154402172
0.961013453,0.759204626083374,-0.284448236227036,-1.95628082752228,2.11762535390241
0.971013453,0.789807140827179,-0.31738755106926,-2.32287311553955,2.4739178822612
0.981013453,0.832068264484406,-0.355881005525589,-2.7449414730072,2.89027551923531
0.991013453,0.864205956459045,-0.400351226329803,-3.17656683921814,3.3162795303809
1.001013453,0.829744219779968,-0.445352673530579,-3.47386622428894,3.59924450660616
1.011013453,0.697174608707428,-0.468796670436859,-3.42714643478394,3.5286194805747
1.021013453,0.515762388706207,-0.429967880249023,-2.89497494697571,2.97182825265303
1.031013453,0.391740590333939,-0.297280073165894,-1.9503573179245,2.01139996012686
1.041013453,0.404023081064224,-0.0885837897658348,-0.87993460893631,0.9722996728611
1.051013453,0.538024604320526,0.123578898608685,-0.0369572006165981,0.553270326073078
1.061013453,0.701433062553406,0.256605237722397,0.318642735481262,0.812026959001116
1.071013453,0.789653837680817,0.265248864889145,0.115695394575596,0.841008661082051
1.081013453,0.749410152435303,0.157290071249008,-0.520868301391602,0.926099093229874
1.091013453,0.588213980197907,-0.0218938998878002,-1.32491147518158,1.4497811719085
1.101013453,0.352670103311539,-0.214633673429489,-2.00742530822754,2.04943899242013
1.111013453,0.114705294370651,-0.364395827054977,-2.37229800224304,2.40286067735482
1.121013453,-0.056145902723074,-0.425088733434677,-2.35244822502136,2.39120585585847
1.131013453,-0.125164121389389,-0.378013372421265,-1.99762856960297,2.03692907807475
1.141013453,-0.10017004609108,-0.239872604608536,-1.43083047866821,1.45425196003357
1.151013453,-0.0172063801437616,-0.0551419667899609,-0.803508758544922,0.805582411102377
1.161013453,0.076374739408493,0.124507248401642,-0.234258875250816,0.276065891334009
1.171013453,0.136482089757919,0.25988957285881,0.222850412130356,0.368554279709371
1.181013453,0.13796404004097,0.333205670118332,0.549100935459137,0.656941346137943
1.191013453,0.0852057561278343,0.347818642854691,0.729792416095734,0.81291746185295
1.201013453,-0.000837855506688356,0.315881103277206,0.754076361656189,0.817565124389556
1.211013453,-0.102794334292412,0.249771445989609,0.636594533920288,0.691523716882906
1.221013453,-0.208754852414131,0.16516400873661,0.425698757171631,0.502072873242385
1.231013453,-0.29805725812912,0.0858349427580833,0.191289767622948,0.364413970257691
1.241013453,-0.336682707071304,0.0378738380968571,-0.00648992042988539,0.338868399117172
1.251013453,-0.301370352506638,0.0345373190939426,-0.140016630291939,0.334098148062035
1.261013453,-0.212764203548431,0.0671955868601799,-0.199967473745346,0.299617829511493
1.271013453,-0.123685359954834,0.118483632802963,-0.164655119180679,0.237587347688693
1.281013453,-0.050616268068552,0.194871142506599,0.0111337909474969,0.201645059636673
1.291013453,0.0325486101210117,0.319544464349747,0.368915140628815,0.48914870714595
1.301013453,0.125910416245461,0.483059376478195,0.882092595100403,1.01355174532609
1.311013453,0.182373568415642,0.631793081760407,1.4282466173172,1.57235842494483
1.321013453,0.158851876854897,0.707015931606293,1.82797193527222,1.96636386319223
1.331013453,0.0569965317845345,0.683500587940216,1.9393630027771,2.05707328865325
1.341013453,-0.105945609509945,0.574882805347443,1.76580560207367,1.86004949836646
1.351013453,-0.3058140873909,0.427570343017578,1.46095597743988,1.55265289820108
1.361013453,-0.48789381980896,0.307405680418015,1.22867095470428,1.35726598229491
1.371013453,-0.590610444545746,0.261566370725632,1.19099617004395,1.35488358930221
1.381013453,-0.596228420734406,0.29164719581604,1.3423638343811,1.49749359944313
1.391013453,-0.516896188259125,0.372860610485077,1.61029982566834,1.73184070654191
1.401013453,-0.371543675661087,0.47812807559967,1.92552506923676,2.01848902693565
1.411013453,-0.203825652599335,0.577610373497009,2.2301607131958,2.31274629972916
1.421013453,-0.0760415121912956,0.6332186460495,2.41580247879028,2.49856954712299
1.431013453,-0.0345245450735092,0.608333170413971,2.31687068939209,2.3956525169153
1.441013453,-0.0954772010445595,0.489219278097153,1.83098793029785,1.89762172175532
1.451013453,-0.384593784809113,0.277328044176102,1.04796028137207,1.15023648643823
1.461013453,-1.06098484992981,-0.00411475449800491,0.225696131587029,1.08473246784565
1.471013453,-2.01549291610718,-0.270181268453598,-0.301656723022461,2.05577391540171
1.481013453,-2.78630614280701,-0.348647981882095,-0.115801855921745,2.8104212151472
1.491013453,-2.88326740264893,-0.0773850604891777,1.18350660800934,3.11767657943645
1.501013453,-2.30875086784363,0.458243101835251,3.47696089744568,4.19875867281207
1.511013453,-1.47752261161804,0.902684450149536,5.63756561279297,5.89746202386502
1.521013453,-0.764782190322876,0.97148871421814,5.9922833442688,6.11850813503501
1.531013453,-0.292452037334442,0.674059569835663,3.92756652832031,3.99570561130449
1.541013453,-0.0245267041027546,0.17505644261837,0.457996100187302,0.490924378191916
1.551013453,0.0698220059275627,-0.357253283262253,-3.00202679634094,3.02401552688846
1.561013453,0.0951929539442062,-0.754177510738373,-5.26233768463135,5.31695808929085
1.571013453,0.202426746487618,-0.863793909549713,-5.62897872924805,5.69846628841443
1.581013453,0.391539365053177,-0.669940531253815,-4.43907976150513,4.50639018714617
1.591013453,0.547154784202576,-0.320336550474167,-2.64555501937866,2.72046966974548
1.601013453,0.604367434978485,0.0160278454422951,-0.983628571033478,1.15457440385856
1.611013453,0.595729112625122,0.264450401067734,0.288435220718384,0.712756667317019
1.621013453,0.545088350772858,0.421763926744461,1.19800889492035,1.38211122286141
1.631013453,0.43050017952919,0.495221585035324,1.78973925113678,1.90623750092144
1.641013453,0.278911143541336,0.490072041749954,2.02215528488159,2.09930322447022
1.651013453,0.164052546024323,0.414964199066162,1.83806872367859,1.89145583012904
1.661013453,0.133043363690376,0.289689362049103,1.29448676109314,1.33316031959846
1.671013453,0.18902425467968,0.14803746342659,0.584739029407501,0.63211153442048
1.681013453,0.309790432453156,0.028430663049221,-0.0626517906785011,0.317338402208359
1.691013453,0.476963371038437,-0.0397422462701798,-0.484963983297348,0.681368893145688
1.701013453,0.669357120990753,-0.0470508597791195,-0.624474942684174,0.916636074386878
1.711013453,0.843887686729431,-0.00970294233411551,-0.536907851696014,1.00025527547538
1.721013453,0.941362082958221,0.0394718311727047,-0.350886881351471,1.00540648505574
1.731013453,0.89840579032898,0.069126807153225,-0.188675060868263,0.920602931864482
1.741013453,0.715261399745941,0.0696782767772675,-0.0972338244318962,0.725195386661295
1.751013453,0.449567526578903,0.0479217171669006,-0.0517266653478146,0.455063841497544
1.761013453,0.216044291853905,0.0312135778367519,0.00323431403376162,0.218311438709233
1.771013453,0.0870901346206665,0.0416244938969612,0.127575486898422,0.159977482471107
1.781013453,0.0508611313998699,0.0799752771854401,0.359169602394104,0.371464268715177
1.791013453,0.0920949056744576,0.140364751219749,0.675595819950104,0.696141829636908
1.801013453,0.167840451002121,0.199850365519524,0.983309149742127,1.01735316854938
1.811013453,0.229564964771271,0.233982071280479,1.17647802829742,1.22128957819091
1.821013453,0.248416185379028,0.232784375548363,1.20599985122681,1.25313000435581
1.831013453,0.224845498800278,0.203714936971664,1.09974551200867,1.14083104141644
1.841013453,0.185649409890175,0.160568043589592,0.912497043609619,0.944933148223225
1.851013453,0.169257462024689,0.113322354853153,0.681361794471741,0.711156761569665
1.861013453,0.193766072392464,0.0650642216205597,0.41819104552269,0.465470078845946
1.871013453,0.227335646748543,0.0126551315188408,0.119238443672657,0.257020339829
1.881013453,0.216688394546509,-0.0480515994131565,-0.216145440936089,0.309809083428427
1.891013453,0.146643877029419,-0.116985708475113,-0.575827121734619,0.605612876995544
1.901013453,0.0491066388785839,-0.186968475580215,-0.92012083530426,0.940207968698283
1.911013453,-0.0287053342908621,-0.244536712765694,-1.18317341804504,1.20852039174993
1.921013453,-0.0605587512254715,-0.275248855352402,-1.3024959564209,1.33263836475451
1.931013453,-0.0468240939080715,-0.27123948931694,-1.25830256938934,1.28805617597489
1.941013453,0.00335355126298964,-0.235597103834152,-1.08552646636963,1.11080374091468
1.951013453,0.0765610486268997,-0.17983977496624,-0.840319037437439,0.862751426255873
1.961013453,0.154977723956108,-0.119178831577301,-0.57660323381424,0.60884561102449
1.971013453,0.218722879886627,-0.0686179175972939,-0.343204587697983,0.412719645544323
1.981013453,0.252158313989639,-0.0369263254106045,-0.172856941819191,0.307939752480109
1.991013453,0.251174598932266,-0.0224581472575665,-0.0683677345514298,0.26127991628658
2.001013453,0.215493887662888,-0.016651714220643,-0.000678162614349276,0.216137352419897
2.011013453,0.146254226565361,-0.0120376525446773,0.0685231685638428,0.16195872467097
2.021013453,0.0551419667899609,-0.00622270070016384,0.160347670316696,0.169678324724936
2.031013453,-0.0383326895534992,0.000220376226934604,0.27414482831955,0.276811904636418
2.041013453,-0.123394720256329,0.00547214411199093,0.394228607416153,0.413125158098123
2.051013453,-0.205279931426048,0.00712549826130271,0.49807795882225,0.538769223356619
2.061013453,-0.285841822624207,0.0021931161172688,0.557299554347992,0.62633309875489
2.071013453,-0.342060118913651,-0.013264094479382,0.537003636360169,0.636831191618017
2.081013453,-0.34236353635788,-0.0409463308751583,0.421436011791229,0.544516028298624
2.091013453,-0.28128844499588,-0.0758637189865112,0.241467416286469,0.378397946974779
2.101013453,-0.17943948507309,-0.107078365981579,0.0633693486452103,0.21835745833907
2.111013453,-0.0665600076317787,-0.12578159570694,-0.0544872246682644,0.152381436161287
2.121013453,0.0168476030230522,-0.133288234472275,-0.0957870110869408,0.164999232329512
2.131013453,0.0280016213655472,-0.138792306184769,-0.0804628729820252,0.16285474811533
2.141013453,-0.0375778749585152,-0.148348331451416,-0.0372797809541225,0.157509067036804
2.151013453,-0.103208474814892,-0.157265588641167,0.0122250253334641,0.188504392226475
2.161013453,-0.0846340581774712,-0.155678242444992,0.0793929323554039,0.194169711032228
2.171013453,-0.0371094420552254,-0.139294818043709,0.237544283270836,0.277862274406108
2.181013453,-0.106054201722145,-0.115136466920376,0.535886883735657,0.558281874932136
2.191013453,-0.323182284832001,-0.0988744050264359,0.870778918266296,0.934065769470001
2.201013453,-0.556807696819305,-0.107450976967812,1.02134478092194,1.16821474276138
2.211013453,-0.698632061481476,-0.150717109441757,0.84956419467926,1.11020796488287
2.221013453,-0.778050541877747,-0.221207693219185,0.431667000055313,0.916859797456711
2.231013453,-0.847389221191406,-0.299534946680069,-0.0511986166238785,0.900228290389837
2.241013453,-0.883839666843414,-0.367944210767746,-0.461169749498367,1.06265377088484
2.251013453,-0.844246447086334,-0.414365857839584,-0.72562974691391,1.18785085644932
2.261013453,-0.719804108142853,-0.430042386054993,-0.795078039169312,1.15551005892312
2.271013453,-0.502731442451477,-0.412086516618729,-0.663260042667389,0.928691598221631
2.281013453,-0.180922493338585,-0.370211839675903,-0.418017506599426,0.586965408397862
2.291013453,0.21753902733326,-0.32519868016243,-0.221176832914352,0.449440320187798
2.301013453,0.613377332687378,-0.299096316099167,-0.23593245446682,0.722048808342977
2.311013453,0.948014914989471,-0.301400154829025,-0.539296865463257,1.1315544359296
2.321013453,1.24615204334259,-0.321181863546371,-1.08462369441986,1.68299175966343
2.331013453,1.56699430942535,-0.329880863428116,-1.7181841135025,2.3487122424256
2.341013453,1.93041276931763,-0.298190325498581,-2.27202582359314,2.99624970141669
2.351013453,2.28687930107117,-0.221466407179832,-2.67386198043823,3.52539390673013
2.361013453,2.53837966918945,-0.129194766283035,-2.9614679813385,3.90260877325443
2.371013453,2.59447026252747,-0.0677193775773048,-3.21363258361816,4.13077429058175
2.381013453,2.42755270004272,-0.0686381459236145,-3.46233749389648,4.22912570494209
2.391013453,2.11452484130859,-0.11881472915411,-3.65611410140991,4.2252221914242
2.401013453,1.78050792217255,-0.170536071062088,-3.69855737686157,4.10835948796958
2.411013453,1.50258898735046,-0.184698700904846,-3.52896237373352,3.83998212368883
2.421013453,1.28384375572205,-0.160976856946945,-3.1826000213623,3.43556563516903
2.431013453,1.09273505210876,-0.128342002630234,-2.77198600769043,2.9823561139773
2.441013453,0.922988891601563,-0.104695744812489,-2.40582180023193,2.57892385065417
2.451013453,0.79653126001358,-0.0803659930825234,-2.12412357330322,2.26998275228809
2.461013453,0.735858619213104,-0.0306652989238501,-1.89738082885742,2.0353088900076
2.471013453,0.745139956474304,0.0622333958745003,-1.67862701416016,1.83763304360932
2.481013453,0.802509129047394,0.192860081791878,-1.44765257835388,1.6664074834709
2.491013453,0.858142912387848,0.324894189834595,-1.21962702274323,1.52625540696021
2.501013453,0.85398131608963,0.408900111913681,-1.01998960971832,1.39171196505834
2.511013453,0.752518832683563,0.412770003080368,-0.849810123443604,1.20782486929755
2.521013453,0.553086876869202,0.337037235498428,-0.688713014125824,0.945423083758604
2.531013453,0.289899080991745,0.206321120262146,-0.536744952201843,0.64397595105737
2.541013453,0.00785902142524719,0.0418193191289902,-0.447764039039612,0.449781340572552
2.551013453,-0.240318685770035,-0.133733242750168,-0.49264520406723,0.564213565981141
2.561013453,-0.415644466876984,-0.294009566307068,-0.681013643741608,0.850283206283497
2.571013453,-0.517382740974426,-0.419097036123276,-0.924825370311737,1.13957412743435
2.581013453,-0.571314215660095,-0.494998008012772,-1.08278822898865,1.32055038138963
2.591013453,-0.600943624973297,-0.510384976863861,-1.04996180534363,1.31302926764213
2.601013453,-0.601816594600678,-0.451586037874222,-0.816983640193939,1.11066440992959
2.611013453,-0.566674590110779,-0.324851602315903,-0.455239802598953,0.796173305552731
2.621013453,-0.516007244586945,-0.166342541575432,-0.0409878492355347,0.543703339505047
2.631013453,-0.481090903282166,-0.0153667172417045,0.383419513702393,0.615382090011901
2.641013453,-0.478468745946884,0.104470044374466,0.784933269023895,0.925184612842283
2.651013453,-0.508118391036987,0.173403099179268,1.08955180644989,1.21465059710734
2.661013453,-0.562796175479889,0.166991949081421,1.18631505966187,1.32361975921083
2.671013453,-0.629094302654266,0.0815360099077225,1.03432357311249,1.21335609630476
2.681013453,-0.686712563037872,-0.0464482828974724,0.730179905891419,1.00344122009501
2.691013453,-0.718013465404511,-0.157641395926476,0.447496831417084,0.860608831200431
2.701013453,-0.708674609661102,-0.205154299736023,0.303272843360901,0.797673120143019
2.711013453,-0.642614960670471,-0.17037957906723,0.306621044874191,0.732119972272563
2.721013453,-0.516895115375519,-0.0537909641861916,0.43764591217041,0.679417377292207
2.731013453,-0.356761455535889,0.129506707191467,0.695788443088532,0.792573202233854
2.741013453,-0.210782945156097,0.338442534208298,1.05229866504669,1.1253023057779
2.751013453,-0.135981723666191,0.495560139417648,1.38296949863434,1.47535606383808
2.761013453,-0.16563031077385,0.519432127475739,1.49626302719116,1.59249683875362
2.771013453,-0.281535416841507,0.384680032730103,1.27154207229614,1.35796176681692
2.781013453,-0.439123600721359,0.140838518738747,0.787171125411987,0.912306640200207
2.791013453,-0.76043426990509,-0.173525527119637,0.379073739051819,0.867218707735806
2.801013453,-1.51457345485687,-0.509796261787415,0.602156221866608,1.70775205876678
2.811013453,-2.674560546875,-0.700154483318329,1.76757383346558,3.2814337836018
2.821013453,-3.72240161895752,-0.590069591999054,3.4277606010437,5.09450671550121
2.831013453,-4.07887983322144,-0.259620249271393,4.63388824462891,6.17880114839458
2.841013453,-3.73540163040161,0.0168593134731054,4.68592596054077,5.99261309317795
2.851013453,-3.00403046607971,0.0686796680092812,3.54688096046448,4.64857832951521
2.861013453,-2.03516173362732,-0.0814774557948113,1.59137403964996,2.58476172826348
2.871013453,-1.03045582771301,-0.345095336437225,-0.623715817928314,1.2529770251814
2.881013453,-0.311942011117935,-0.619661748409271,-2.43390846252441,2.5308494433075
2.891013453,-0.00515914615243673,-0.788873434066773,-3.29734587669373,3.39040377275546
2.901013453,0.178250297904015,-0.698792815208435,-3.07639908790588,3.15979681551804
2.911013453,0.551621913909912,-0.272918403148651,-2.02578997612,2.11721425888621
2.921013453,1.02653062343597,0.348647981882095,-0.527862846851349,1.20580252164619
2.931013453,1.28648293018341,0.895122468471527,1.02949666976929,1.87513891652909
2.941013453,1.13586270809174,1.17073011398315,2.29760956764221,2.81776557164388
2.951013453,0.64102441072464,1.15542089939117,3.02688241004944,3.30271507613985
2.961013453,0.00912911165505648,0.9427929520607,3.13478899002075,3.27350636215821
2.971013453,-0.565783500671387,0.650286614894867,2.74341058731079,2.87563650375223
2.981013453,-0.966031432151794,0.37173318862915,2.10325264930725,2.34415741754934
2.991013453,-1.15020632743835,0.167135670781136,1.47884690761566,1.8809298509756
3.001013453,-1.11855411529541,0.0621301271021366,1.0415598154068,1.52966346318668
3.011013453,-0.895312011241913,0.0494909659028053,0.827273190021515,1.22000569019509
3.021013453,-0.546082735061646,0.0987913683056831,0.783757984638214,0.960334663785637
3.031013453,-0.174508169293404,0.170375317335129,0.830972790718079,0.866023457431133
3.041013453,0.131351694464684,0.22992268204689,0.888568699359894,0.927185008960193
3.051013453,0.338963121175766,0.258346945047379,0.892498195171356,0.989035980092058
3.061013453,0.463487416505814,0.254698514938355,0.816458821296692,0.972777942618057
3.071013453,0.550555169582367,0.23098623752594,0.673203587532044,0.899815929480176
3.081013453,0.64599621295929,0.200708448886871,0.489868670701981,0.835204348137414
3.091013453,0.74988603591919,0.16673432290554,0.278577923774719,0.817150574200372
3.101013453,0.806457757949829,0.121800988912582,0.0414062440395355,0.816654194444019
3.111013453,0.752102553844452,0.0608664266765118,-0.198025614023209,0.780113528407874
3.121013453,0.578037261962891,-0.00696899928152561,-0.380029767751694,0.69180797013763
3.131013453,0.340068221092224,-0.0572914332151413,-0.428142040967941,0.549758411086969
3.141013453,0.12193938344717,-0.0626954436302185,-0.288276612758637,0.319223021336273
3.151013453,-0.021788502112031,-0.0146587453782558,0.0323048122227192,0.0416319412602351
3.161013453,-0.0918564349412918,0.0663236677646637,0.45519083738327,0.469079025307638
3.171013453,-0.124499797821045,0.146242514252663,0.868764638900757,0.889741013125046
3.181013453,-0.152314051985741,0.201958313584328,1.18532180786133,1.21201259030168
3.191013453,-0.185167133808136,0.226658552885056,1.36239039897919,1.39347356138153
3.201013453,-0.221041619777679,0.217498570680618,1.37325263023376,1.40783088912199
3.211013453,-0.253145217895508,0.172481134533882,1.19393563270569,1.23260477776041
3.221013453,-0.26934340596199,0.0975957959890366,0.834699988365173,0.882493558223945
3.231013453,-0.255818486213684,0.00742891477420926,0.356949865818024,0.439216909249733
3.241013453,-0.208307713270187,-0.0829945430159569,-0.155234292149544,0.272723088566869
3.251013453,-0.137564808130264,-0.164151549339294,-0.632529854774475,0.667805229664627
3.261013453,-0.0661799386143684,-0.229548990726471,-1.02069962024689,1.04828442618913
3.271013453,-0.00743210874497891,-0.271763294935226,-1.26934897899628,1.29813610811553
3.281013453,0.0534364469349384,-0.280214250087738,-1.33685863018036,1.36695518467175
3.291013453,0.141893550753593,-0.244674041867256,-1.20478618144989,1.23754147789952
3.301013453,0.261094748973846,-0.167704179883003,-0.900984287261963,0.952925939296908
3.311013453,0.38339501619339,-0.0722227245569229,-0.514035522937775,0.645321919065412
3.321013453,0.466328889131546,0.00780259631574154,-0.168204560875893,0.495798636189512
3.331013453,0.468202620744705,0.0456157512962818,0.0348087996244431,0.471705568516876
3.341013453,0.364719480276108,0.0322079323232174,0.0595590732991695,0.370951389550797
3.351013453,0.154693469405174,-0.0246651042252779,-0.0498412251472473,0.164385475536107
3.361013453,-0.134158030152321,-0.105361133813858,-0.200504049658775,0.263251247864965
3.371013453,-0.439995527267456,-0.180710643529892,-0.290516555309296,0.557361883886164
3.381013453,-0.688182830810547,-0.218745231628418,-0.236929997801781,0.759987439923148
3.391013453,-0.81923109292984,-0.199563980102539,-0.0123719433322549,0.843278382717833
3.401013453,-0.817185938358307,-0.130625620484352,0.329170763492584,0.890622985396043
3.411013453,-0.706536829471588,-0.0439655892550945,0.668188214302063,0.973448896537713
3.421013453,-0.519122302532196,0.0276875589042902,0.886139214038849,1.02737396918639
3.431013453,-0.286093056201935,0.0656242072582245,0.915341734886169,0.961252446035721
3.441013453,-0.0287234336137772,0.0655954629182816,0.740441799163818,0.743896402964137
3.451013453,0.246145352721214,0.035530611872673,0.395327270030975,0.467047759309946
3.461013453,0.509659945964813,-0.00794738437980413,-0.0226455219089985,0.510224696679676
3.471013453,0.668918490409851,-0.0524953231215477,-0.384285062551498,0.773228759851856
3.481013453,0.640612423419952,-0.0968910157680512,-0.607254683971405,0.887992340722464
